iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2022-01-17,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.89,909,23.638,11099,288.628,,,,,55234662,268705,1447.638,7.042,134985,3.538,0.2272,4.4,tests performed,74369628,32096752,29711188,12561688,429756,367639,193.4,83.47,77.26,32.67,9560,24233,0.063,68.1,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-18,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.86,927,24.107,11144,289.798,,,,,55395805,161143,1451.862,4.223,141453,3.707,0.2047,4.9,tests performed,74636751,32108350,29720761,12807640,267123,345506,194.09,83.5,77.29,33.31,8985,22842,0.059,64.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-19,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.84,952,24.757,11182,290.787,,,,,55492076,96271,1454.385,2.523,131248,3.44,0.2082,4.8,tests performed,74989065,32135262,29734409,13119394,352314,338244,195.01,83.57,77.32,34.12,8796,23415,0.061,71.8,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-20,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.82,965,25.095,11301,293.881,,,,,55602784,110708,1457.287,2.902,125816,3.297,0.2074,4.8,tests performed,75302695,32142361,29749148,13411186,313630,322436,195.82,83.59,77.36,34.88,8385,20505,0.053,71.8,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-21,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.81,960,24.965,11291,293.621,,,,,55710499,107715,1460.11,2.823,120709,3.164,0.1933,5.2,tests performed,75614633,32155449,29780537,13678647,311938,310042,196.63,83.62,77.44,35.57,8063,18426,0.048,71.79,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-22,2720411,0,34038.429,30986,0,89,70743.949,0,885.165,805.787,0,2.314,0.8,962,25.017,11031,286.86,,,,,55770366,59867,1461.679,1.569,116402,3.051,0.1951,5.1,tests performed,75828249,32171177,29808707,13848365,213616,300711,197.19,83.66,77.52,36.01,7820,17903,0.047,71.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-23,2892021,171610,24515.714,32001,1015,145,75206.645,4462.697,637.528,832.182,26.395,3.771,0.79,968,25.173,11078,288.082,,,,,55781376,11010,1461.967,0.289,116488,3.053,0.1827,5.5,tests performed,76005682,32185597,29844662,13975423,177433,295116,197.65,83.7,77.61,36.34,7674,17237,0.045,71.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,28113.998,4.55,21.09,731.101
CAN,North America,Canada,2022-01-24,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.79,1000,26.005,11489,298.77,,,,,55992406,211030,1467.498,5.531,108249,2.837,0.1677,6,tests performed,76324615,32210568,29872596,14241451,318933,279284,198.48,83.76,77.68,37.03,7263,16259,0.042,71.77,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-25,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.79,997,25.927,11315,294.245,,,,,56063326,70920,1469.357,1.859,95360,2.499,0.2025,4.9,tests performed,76656070,32234630,29919785,14501655,331455,288474,199.34,83.83,77.81,37.71,7502,18040,0.047,71.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-26,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.78,973,25.303,11169,290.448,,,,,56138985,75659,1471.34,1.983,92416,2.422,0.1845,5.4,tests performed,76914692,32250148,29956064,14708480,258622,275090,200.02,83.87,77.9,38.25,7154,16412,0.043,71.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-27,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.78,971,25.251,11014,286.418,,,,,56237733,98748,1473.928,2.588,90707,2.377,0.1965,5.1,tests performed,77168750,32266840,29995764,14906146,254058,266579,200.68,83.91,78,38.76,6932,17783,0.046,71.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-28,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.77,986,25.641,10928,284.181,,,,,56325678,87945,1476.233,2.305,87883,2.303,0.1953,5.1,tests performed,77418082,32282826,30034764,15100492,249332,257636,201.32,83.95,78.11,39.27,6700,18197,0.047,71.73,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-29,2892021,0,24515.714,32001,0,145,75206.645,0,637.528,832.182,0,3.771,0.77,958,24.913,10466,272.167,,,,,56382732,57054,1477.728,1.495,87481,2.293,0.1874,5.3,tests performed,77588951,32294584,30069550,15224817,170869,251529,201.77,83.98,78.2,39.59,6541,17630,0.046,71.73,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-01-30,3016024,124003,17714.714,33119,1118,159.714,78431.328,3224.683,460.669,861.255,29.073,4.153,0.76,958,24.913,10488,272.739,,,,,56389990,7258,1477.918,0.19,86945,2.279,0.1919,5.2,tests performed,77731817,32304788,30112932,15314097,142866,246591,202.14,84.01,78.31,39.82,6413,17027,0.044,71.72,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,29331.098,4.7,18.59,762.7515
CAN,North America,Canada,2022-01-31,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.76,978,25.433,10757,279.734,,,,,56587195,197205,1483.087,5.169,84970,2.227,0.1993,5,tests performed,78058871,32331655,30164340,15562876,327054,247751,202.99,84.08,78.44,40.47,6443,17298,0.045,71.71,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-01,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.75,949,24.679,10397,270.373,,,,,56645902,58707,1484.625,1.539,83225,2.181,0.1743,5.7,tests performed,78256877,32344680,30195191,15717006,198006,228687,203.51,84.11,78.52,40.87,5947,15721,0.041,71.7,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-02,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.75,937,24.367,10090,262.389,,,,,56710521,64619,1486.319,1.694,81648,2.14,0.1911,5.2,tests performed,78448376,32351791,30239599,15856986,191499,219098,204,84.13,78.64,41.24,5698,14520,0.038,71.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-03,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.75,938,24.393,9802,254.9,,,,,56795249,84728,1488.54,2.221,79645,2.087,0.1686,5.9,tests performed,78628083,32362574,30274840,15990669,179707,208476,204.47,84.16,78.73,41.58,5421,13676,0.036,71.68,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-04,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.75,908,23.612,9556,248.503,,,,,56876432,81183,1490.667,2.128,78679,2.062,0.1644,6.1,tests performed,78788023,32374354,30312861,16100808,159940,195706,204.89,84.19,78.83,41.87,5089,13075,0.034,66.12,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-05,3016024,0,17714.714,33119,0,159.714,78431.328,0,460.669,861.255,0,4.153,0.75,875,22.754,9052,235.396,,,,,56922667,46235,1491.879,1.212,77134,2.022,0.1644,6.1,tests performed,78902627,32382918,30341791,16177918,114604,187668,205.19,84.21,78.9,42.07,4880,12619,0.033,66.11,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-06,3110337,94313,13473.286,34099,980,140,80883.925,2452.598,350.371,886.74,25.485,3.641,0.75,857,22.286,9010,234.304,,,,,56931592,8925,1492.113,0.234,77372,2.028,0.1604,6.2,tests performed,78999803,32390105,30375109,16234589,97176,181141,205.44,84.23,78.99,42.22,4711,12188,0.032,66.1,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,30426.197,4.82,17.29,791.2295
CAN,North America,Canada,2022-02-07,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.75,877,22.806,9220,239.765,,,,,57089153,157561,1496.243,4.129,71708,1.879,0.1626,6.1,tests performed,79198701,32396613,30431703,16370385,198898,162833,205.96,84.25,79.14,42.57,4234,9280,0.024,66.09,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-08,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.75,870,22.624,8991,233.81,,,,,57137952,48799,1497.522,1.279,70293,1.842,0.1621,6.2,tests performed,79317565,32411426,30452525,16453614,118864,151527,206.26,84.29,79.19,42.79,3940,9535,0.025,66.09,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-09,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.74,828,21.532,8707,226.424,,,,,57195710,57758,1499.035,1.514,69313,1.817,0.154,6.5,tests performed,79442808,32420521,30483485,16538802,125243,142062,206.59,84.31,79.27,43.01,3694,9819,0.026,66.08,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-10,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.74,812,21.116,8486,220.677,,,,,57270143,74433,1500.986,1.951,67842,1.778,0.1514,6.6,tests performed,79576467,32431176,30518036,16627255,133659,135483,206.94,84.34,79.36,43.24,3523,9800,0.025,66.07,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-11,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.75,791,20.57,8263,214.878,,,,,57311862,41719,1502.08,1.093,62204,1.63,0.1521,6.6,tests performed,79700924,32434220,30557667,16709037,124457,130414,207.26,84.34,79.46,43.45,3391,8552,0.022,66.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-12,3110337,0,13473.286,34099,0,140,80883.925,0,350.371,886.74,0,3.641,0.75,767,19.946,7781,202.344,,,,,57351760,39898,1503.125,1.046,61299,1.607,0.1618,6.2,tests performed,79783888,32441011,30579792,16763085,82964,125894,207.48,84.36,79.52,43.59,3274,8299,0.022,66.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-13,3180839,70502,10071.714,34916,817,116.714,82717.321,1833.396,261.914,907.986,21.246,3.035,0.75,758,19.712,7746,201.434,,,,,57357225,5465,1503.268,0.143,60805,1.594,0.159,6.3,tests performed,79853280,32446189,30603823,16803268,69392,121925,207.66,84.38,79.58,43.7,3171,8012,0.021,66.05,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,31203.297,4.9,12.26,811.43787
CAN,North America,Canada,2022-02-14,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.75,734,19.088,7834,203.722,,,,,57519466,162241,1507.521,4.252,61473,1.611,0.1483,6.7,tests performed,79920095,32451128,30627133,16841834,66815,103056,207.83,84.39,79.65,43.8,2680,7788,0.02,66.05,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-15,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.75,718,18.672,7571,196.883,,,,,57559026,39560,1508.557,1.037,60153,1.577,0.143,7,tests performed,80074659,,30660253,16946314,154564,108156,208.23,,79.73,44.07,2813,6881,0.018,66.04,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-16,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.75,699,18.177,7387,192.098,,,,,57627190,68164,1510.344,1.787,61640,1.616,0.1336,7.5,tests performed,80161597,32468054,30692709,17000834,86938,102684,208.46,84.43,79.82,44.21,2670,6790,0.018,66.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-17,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.75,695,18.073,7213,187.573,,,,,57686902,59712,1511.909,1.565,59537,1.56,0.1307,7.7,tests performed,80255393,32475426,30722889,17057078,93796,96989,208.7,84.45,79.89,44.36,2522,6321,0.016,66.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-18,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.76,683,17.761,7011,182.32,,,,,57745443,58541,1513.443,1.534,61940,1.623,0.1241,8.1,tests performed,80338798,32481159,30747256,17110383,83405,91125,208.92,84.47,79.96,44.5,2370,6706,0.017,66.02,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-19,3180839,0,10071.714,34916,0,116.714,82717.321,0,261.914,907.986,0,3.035,0.77,636,16.539,6710,174.493,,,,,57771312,25869,1514.121,0.678,59936,1.571,0.1132,8.8,tests performed,80399443,32485236,30760426,17153781,60645,87936,209.08,84.48,79.99,44.61,2287,6318,0.016,66.02,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-20,3234312,53473,7639,35529,613,87.571,84107.88,1390.559,198.651,923.927,15.941,2.277,0.78,617,16.045,6694,174.077,,,,,57774463,3151,1514.204,0.083,59605,1.562,0.1111,9,tests performed,80452340,32487789,30772537,17192014,52897,85580,209.22,84.48,80.02,44.71,2225,5943,0.015,66.02,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,31601.396,4.91,6.29,821.79034
CAN,North America,Canada,2022-02-21,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.79,614,15.967,6750,175.533,,,,,57831597,57134,1515.701,1.497,44590,1.169,0.1211,8.3,tests performed,80482255,32489360,30778416,17214479,29915,80309,209.29,84.49,80.04,44.77,2088,5462,0.014,54.16,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-22,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.81,612,15.915,6630,172.412,,,,,57920795,89198,1518.039,2.338,51681,1.355,0.1087,9.2,tests performed,80617865,,30808178,17304126,135610,77601,209.65,,80.12,45,2018,5338,0.014,54.15,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-23,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.83,604,15.707,6405,166.561,,,,,57981634,60839,1519.633,1.595,50635,1.327,0.1168,8.6,tests performed,80684862,32504553,30834207,17346102,66997,74752,209.82,84.53,80.18,45.11,1944,5214,0.014,54.14,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-24,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.84,583,15.161,6139,159.644,,,,,58032175,50541,1520.958,1.325,49325,1.293,0.1157,8.6,tests performed,80746882,,30844339,17386156,62020,70213,209.98,,80.21,45.21,1826,4899,0.013,54.14,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-25,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.85,555,14.433,6079,158.084,,,,,58089039,56864,1522.448,1.49,49085,1.286,0.1218,8.2,tests performed,80811337,32514886,30869218,17427233,64455,67506,210.15,84.55,80.28,45.32,1755,4818,0.013,54.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-26,3234312,0,7639,35529,0,87.571,84107.88,0,198.651,923.927,0,2.277,0.86,532,13.835,5739,149.242,,,,,58127051,38012,1523.445,0.996,50820,1.332,0.1128,8.9,tests performed,80856070,32518004,30879345,17458721,44733,65232,210.27,84.56,80.3,45.4,1696,4681,0.012,54.13,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-02-27,3276987,42675,6096.429,35994,465,66.429,85217.638,1109.758,158.537,936.019,12.092,1.727,0.87,524,13.627,5685,147.838,,,,,58130321,3270,1523.53,0.086,50837,1.332,0.1159,8.6,tests performed,80899819,32520342,30889646,17489831,43749,63926,210.38,84.57,80.33,45.48,1662,4650,0.012,54.12,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,31753.496,4.89,2.42,825.7457
CAN,North America,Canada,2022-02-28,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.88,529,13.757,5696,148.124,,,,,58238581,108260,1526.368,2.837,58141,1.524,0.1118,8.9,tests performed,81240344,32525071,30912775,17802498,340525,108298,211.26,84.58,80.39,46.3,2816,5102,0.013,45.92,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-01,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.89,527,13.705,5535,143.937,,,,,58276405,37824,1527.359,0.991,50801,1.331,0.1199,8.3,tests performed,81283247,,30915451,17832512,42903,95055,211.38,,80.4,46.37,2472,4496,0.012,44.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-02,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.9,517,13.445,5464,142.091,,,,,58319533,43128,1528.489,1.13,48271,1.265,0.1146,8.7,tests performed,81316875,32531792,30931126,17853957,33628,90288,211.46,84.6,80.44,46.43,2348,3891,0.01,44.42,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-03,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.91,513,13.341,5406,140.582,,,,,58355310,35777,1529.427,0.938,46162,1.21,0.1279,7.8,tests performed,81357599,,30935002,17880006,40724,87245,211.57,,80.45,46.5,2269,3696,0.01,44.42,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-04,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.92,491,12.768,5269,137.02,,,,,58414755,59445,1530.985,1.558,46531,1.22,0.1295,7.7,tests performed,81413759,32539385,30953766,17920608,56160,86060,211.72,84.62,80.49,46.6,2238,3500,0.009,44.41,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-05,3276987,0,6096.429,35994,0,66.429,85217.638,0,158.537,936.019,0,1.727,0.92,483,12.56,5086,132.261,,,,,58443951,29196,1531.75,0.765,45271,1.187,0.1375,7.3,tests performed,81442547,32541643,30961200,17939704,28788,83782,211.79,84.62,80.51,46.65,2179,3377,0.009,44.4,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-06,3317500,40513,5787.571,36429,435,62.143,86271.173,1053.536,150.505,947.332,11.312,1.616,0.92,477,12.404,5101,132.651,,,,,58446801,2850,1531.825,0.075,45211,1.185,0.1346,7.4,tests performed,81470475,32543403,30970062,17957010,27928,81522,211.86,84.63,80.54,46.7,2120,3294,0.009,44.4,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,31885.596,4.86,2.13,829.1809
CAN,North America,Canada,2022-03-07,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.92,481,12.508,5167,134.367,,,,,58539142,92341,1534.245,2.42,42937,1.125,0.1436,7,tests performed,81514437,32547063,30985283,17982091,43962,39156,211.98,84.64,80.58,46.76,1018,3142,0.008,44.39,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-08,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.92,474,12.326,5022,130.596,,,,,58577551,38409,1535.252,1.007,43021,1.128,0.1401,7.1,tests performed,81535361,32548999,30991141,17995221,20924,36016,212.03,84.64,80.59,46.8,937,2938,0.008,44.38,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-09,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.92,466,12.118,4987,129.686,,,,,58613554,36003,1536.195,0.944,42003,1.101,0.1463,6.8,tests performed,81565480,32552116,31000564,18012800,30119,35515,212.11,84.65,80.62,46.84,924,2903,0.008,44.38,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-10,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.93,462,12.014,4845,125.994,,,,,58655426,41872,1537.293,1.097,42874,1.124,0.1342,7.5,tests performed,81600357,,31004214,18033714,34877,34680,212.2,,80.63,46.9,902,2439,0.006,44.37,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-11,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.93,446,11.598,4783,124.381,,,,,58705447,50021,1538.604,1.311,41527,1.088,0.1336,7.5,tests performed,81632275,,31013466,18053798,31918,31217,212.28,,80.65,46.95,812,1975,0.005,44.37,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-12,3317500,0,5787.571,36429,0,62.143,86271.173,0,150.505,947.332,0,1.616,0.93,435,11.312,4588,119.31,,,,,58730234,24787,1539.253,0.65,40898,1.072,0.1308,7.6,tests performed,81657327,,31020758,18069607,25052,30683,212.35,,80.67,46.99,798,1731,0.005,44.36,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-13,3356496,38996,5570.857,36849,420,60,87285.26,1014.086,144.869,958.254,10.922,1.56,0.94,426,11.078,4586,119.258,,,,,58735152,4918,1539.382,0.129,41193,1.08,0.1256,8,tests performed,81682578,,31029605,18084430,25251,30300,212.41,,80.69,47.03,788,1558,0.004,44.36,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,31794.695,4.8,-1.46,826.8171
CAN,North America,Canada,2022-03-14,3356496,0,5570.857,36849,0,60,87285.26,0,144.869,958.254,0,1.56,0.95,428,11.13,4666,121.339,,,,,58805098,69946,1541.216,1.833,37994,0.996,0.1214,8.2,tests performed,81722559,,31044889,18106528,39981,29732,212.52,,80.73,47.09,773,1113,0.003,38.94,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
CAN,North America,Canada,2022-03-15,3356496,0,5570.857,36849,0,60,87285.26,0,144.869,958.254,0,1.56,0.97,417,10.844,4575,118.972,,,,,58845250,40152,1542.268,1.052,38243,1.002,0.1389,7.2,tests performed,81749857,,31052559,18123929,27298,30642,212.59,,80.75,47.13,797,915,0.002,38.93,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,38454328,,,,
